Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"4","'012","Algeria","6504","Fertilizers Manufacturing","7273","Emissions (CO2)","kt",,,,,,,"17.087138","E","34.655570","E","51.697016","E","69.641585","E","88.405665","E","105.625569","E","220.340571","E","332.374207","E","447.382282","E","183.792421","E","256.071523","E","284.062582","E","263.541140","E","96.948520","E","317.274904","E","58.322391","E","19.870527","E","97.022699","E","94.034835","E","2291.382911","E","1810.670868","E","2998.514451","E","3249.013844","E","3600.786675","E","2156.773654","E","2222.074002","E","2276.569291","E","2499.506654","E","2608.411743","E","2608.411743","I"
"4","'012","Algeria","6504","Fertilizers Manufacturing","7230","Emissions (N2O)","kt","0.179503","E","0.204297","E","0.225381","E","0.244776","E","0.272936","E","0.296010","E","0.323900","E","0.354154","E","0.383006","E","0.415393","E","0.440106","E","0.468426","E","0.846700","E","1.179677","E","1.203629","E","0.809675","E","0.611308","E","0.737351","E","0.030173","E","0.078710","E","0.056434","E","0.189908","E","0.647754","E","0.924811","E","0.955772","E","0.908914","E","0.929324","E","0.843795","E","0.852165","E","0.857070","E","0.924969","E","0.949939","E","0.949939","I"
"4","'012","Algeria","6504","Fertilizers Manufacturing","723113","Emissions (CO2eq) (AR5)","kt","47.568372","E","54.138806","E","59.725848","E","81.952654","E","106.983663","E","130.139669","E","155.475030","E","182.256433","E","207.122184","E","330.419748","E","449.002200","E","571.515070","E","408.167908","E","568.686007","E","603.024322","E","478.105105","E","258.945140","E","512.672790","E","66.318294","E","40.728654","E","111.977592","E","144.360516","E","2463.037594","E","2055.745763","E","3251.793940","E","3489.876154","E","3847.057499","E","2380.379199","E","2447.897817","E","2503.692779","E","2744.623549","E","2860.145537","E","2860.145537","I"
"4","'012","Algeria","6997","Pesticides Manufacturing","7273","Emissions (CO2)","kt","103.370346","E","133.270508","E","59.320773","E","51.225771","E","62.896880","E","123.963455","E","27.696377","E","21.115707","E","9.944621","E","27.381064","E","34.906678","E","42.646347","E","50.824389","E","44.775437","E","27.548090","E","28.145098","E","26.674619","E","43.165208","E","39.112730","E","47.468879","E","36.931526","E","59.091607","E","58.704815","E","40.664487","E","42.223702","E","48.481329","E","35.517233","E","48.115014","E","48.477516","E","47.514024","E","24.437934","E","47.514024","E","47.514024","I"
"4","'012","Algeria","6997","Pesticides Manufacturing","7225","Emissions (CH4)","kt","0.002646","E","0.003493","E","0.001562","E","0.001356","E","0.001627","E","0.003173","E","0.000728","E","0.000554","E","0.000253","E","0.000705","E","0.000906","E","0.001108","E","0.001309","E","0.001150","E","0.000700","E","0.000732","E","0.000689","E","0.001145","E","0.001035","E","0.001210","E","0.001020","E","0.001633","E","0.001636","E","0.001032","E","0.001067","E","0.001190","E","0.000894","E","0.001228","E","0.001228","E","0.001228","E","0.000887","E","0.001228","E","0.001228","I"
"4","'012","Algeria","6997","Pesticides Manufacturing","7230","Emissions (N2O)","kt","0.000447","E","0.000591","E","0.000264","E","0.000229","E","0.000275","E","0.000539","E","0.000124","E","0.000094","E","0.000043","E","0.000120","E","0.000154","E","0.000188","E","0.000222","E","0.000195","E","0.000118","E","0.000124","E","0.000117","E","0.000195","E","0.000176","E","0.000205","E","0.000160","E","0.000256","E","0.000257","E","0.000185","E","0.000191","E","0.000212","E","0.000160","E","0.000219","E","0.000219","E","0.000219","E","0.000165","E","0.000219","E","0.000219","I"
"4","'012","Algeria","6997","Pesticides Manufacturing","723113","Emissions (CO2eq) (AR5)","kt","103.562991","E","133.524973","E","59.434525","E","51.324495","E","63.015426","E","124.195105","E","27.749511","E","21.156209","E","9.963119","E","27.432537","E","34.972827","E","42.727173","E","50.919893","E","44.859285","E","27.599059","E","28.198477","E","26.725002","E","43.248844","E","39.188453","E","47.557171","E","37.002528","E","59.205214","E","58.818696","E","40.742304","E","42.304149","E","48.570925","E","35.584628","E","48.207538","E","48.570039","E","47.606548","E","24.506609","E","47.606548","E","47.606548","I"
"4","'012","Algeria","6507","Food Processing","7273","Emissions (CO2)","kt",,,,,,,,,,,,,,,,,,,,,"132.684160","E","265.591620","E","401.615130","E","535.608640","E","669.358550","E","787.457160","E","929.854870","E","1042.959680","E","1172.507490","E","1344.705600","E","1040.802826","E","1548.545752","E","1682.174978","E","1771.085704","E","1898.730730","E","2093.841056","E","2131.649047","E","2249.176608","E","2238.581934","E","2320.642558","E","2526.090884","E","2376.454920","E","2376.454920","I"
"4","'012","Algeria","6507","Food Processing","7225","Emissions (CH4)","kt",,,,,,,,,,,,,,,,,,,,,"0.002325","E","0.004650","E","0.006975","E","0.009300","E","0.011626","E","0.013951","E","0.016276","E","0.018601","E","0.020926","E","0.023251","E","0.019667","E","0.028745","E","0.031417","E","0.028934","E","0.030777","E","0.033141","E","0.034433","E","0.036764","E","0.036181","E","0.038155","E","0.041823","E","0.039248","E","0.039248","I"
"4","'012","Algeria","6507","Food Processing","7230","Emissions (N2O)","kt",,,,,,,,,,,,,,,,,,,,,"0.000277","E","0.000554","E","0.000831","E","0.001108","E","0.001385","E","0.001662","E","0.001939","E","0.002216","E","0.002493","E","0.002770","E","0.002039","E","0.002949","E","0.003220","E","0.003499","E","0.003746","E","0.004044","E","0.004209","E","0.004489","E","0.004460","E","0.004718","E","0.005084","E","0.004801","E","0.004801","I"
"4","'012","Algeria","6507","Food Processing","723113","Emissions (CO2eq) (AR5)","kt",,,,,,,,,,,,,,,,,,,,,"132.822659","E","265.868618","E","402.030628","E","536.162637","E","670.051046","E","788.288155","E","930.824364","E","1044.067674","E","1173.753983","E","1346.090592","E","1041.893885","E","1550.132206","E","1683.908039","E","1772.823023","E","1900.585212","E","2095.840795","E","2133.728677","E","2251.395679","E","2240.777006","E","2322.961168","E","2528.609183","E","2378.826062","E","2378.826062","I"
"4","'012","Algeria","6507","Food Processing","723120","Energy Use (Total)","TJ",,,,,,,,,,,,,,,,,,,,,"1603.000000","E","3206.000000","E","4809.000000","E","6412.000000","E","8015.000000","E","9618.000000","E","11221.000000","E","12824.000000","E","14427.000000","E","16030.000000","E","11156.000000","E","19940.000000","E","22161.200000","E","23762.400000","E","25061.000000","E","26891.800000","E","27868.845000","E","29793.600000","E","28953.600000","E","30408.180000","E","34104.373000","E","31757.190000","E","31757.190000","I"
"4","'012","Algeria","6507","Food Processing","723116","Energy Use (Natural Gas, including LNG)","TJ",,,,,,,,,,,,,,,,,,,,,"1237.600000","E","2475.200000","E","3712.800000","E","4950.400000","E","6188.000000","E","7425.600000","E","8663.200000","E","9900.800000","E","11138.400000","E","12376.000000","E","6854.000000","E","15494.000000","E","17492.000000","E","18546.000000","E","19301.000000","E","20599.000000","E","21266.445000","E","22788.000000","E","21696.000000","E","22632.180000","E","26334.637000","E","24209.500000","E","24209.500000","I"
"4","'012","Algeria","6507","Food Processing","723118","Energy Use (Electricity)","TJ",,,,,,,,,,,,,,,,,,,,,"365.400000","E","730.800000","E","1096.200000","E","1461.600000","E","1827.000000","E","2192.400000","E","2557.800000","E","2923.200000","E","3288.600000","E","3654.000000","E","4302.000000","E","4446.000000","E","4669.200000","E","5216.400000","E","5760.000000","E","6292.800000","E","6602.400000","E","7005.600000","E","7257.600000","E","7776.000000","E","7769.736000","E","7547.690000","E","7547.690000","I"
"4","'012","Algeria","6815","Food Transport","7273","Emissions (CO2)","kt","1542.025647","E","1377.706564","E","1685.442489","E","1437.789303","E","1277.426389","E","1217.023343","E","1175.571123","E","1137.073944","E","1184.164600","E","1232.183247","E","1669.716264","E","1350.895217","E","1470.001855","E","1557.062187","E","1595.699469","E","1697.618156","E","2456.327660","E","2726.767024","E","2903.626170","E","3080.336862","E","3295.792484","E","3579.830635","E","4059.583627","E","4264.078791","E","4597.422554","E","4884.911085","E","4738.142581","E","4680.376491","E","4747.294635","E","4752.936958","E","4225.713101","E","4914.503055","E","4914.503055","I"
"4","'012","Algeria","6815","Food Transport","7225","Emissions (CH4)","kt","0.313059","E","0.281527","E","0.337727","E","0.330010","E","0.307800","E","0.292069","E","0.294279","E","0.296372","E","0.297567","E","0.306413","E","0.321133","E","0.330909","E","0.346783","E","0.363365","E","0.375813","E","0.390832","E","0.404486","E","0.453702","E","0.473332","E","0.495087","E","0.544368","E","0.598390","E","0.669651","E","0.719459","E","0.760822","E","0.801461","E","0.794759","E","0.809833","E","0.849671","E","0.913294","E","0.857531","E","0.845359","E","0.845359","I"
"4","'012","Algeria","6815","Food Transport","7230","Emissions (N2O)","kt","0.126980","E","0.113593","E","0.136900","E","0.124343","E","0.113500","E","0.106979","E","0.103573","E","0.099712","E","0.101460","E","0.104962","E","0.126888","E","0.108177","E","0.114113","E","0.119535","E","0.122840","E","0.129837","E","0.164675","E","0.186785","E","0.198680","E","0.209003","E","0.229187","E","0.248405","E","0.283554","E","0.303103","E","0.327267","E","0.349218","E","0.336428","E","0.329435","E","0.325533","E","0.321702","E","0.278369","E","0.334304","E","0.334304","I"
"4","'012","Algeria","6815","Food Transport","723113","Emissions (CO2eq) (AR5)","kt","1584.440939","E","1415.691468","E","1731.177240","E","1479.980575","E","1316.122348","E","1253.550641","E","1211.257795","E","1171.796158","E","1219.383434","E","1268.577612","E","1712.333214","E","1388.827533","E","1509.951608","E","1598.913221","E","1638.774844","E","1742.968354","E","2511.292090","E","2788.968740","E","2969.529548","E","3149.585061","E","3371.769285","E","3662.412765","E","4153.475803","E","4364.546067","E","4705.451456","E","4999.894715","E","4849.549178","E","4790.352020","E","4857.351673","E","4863.760265","E","4323.491754","E","5026.763658","E","5026.763658","I"
"4","'012","Algeria","6506","Food Packaging","7273","Emissions (CO2)","kt","68.773510","E","75.667543","E","72.292622","E","71.023698","E","73.998706","E","74.996622","E","59.793407","E","62.102267","E","70.153326","E","87.543242","E","117.258973","E","202.227326","E","267.413618","E","335.742309","E","388.904607","E","483.493025","E","580.005029","E","666.368406","E","745.278113","E","826.388421","E","832.709713","E","826.879855","E","826.213172","E","848.846701","E","878.310030","E","928.801771","E","954.335296","E","1050.327057","E","1136.500287","E","1270.605456","E","1885.891810","E","1302.947355","E","1302.947355","I"
"4","'012","Algeria","6506","Food Packaging","7225","Emissions (CH4)","kt","0.003097","E","0.003319","E","0.003313","E","0.002984","E","0.003711","E","0.003718","E","0.002670","E","0.001627","E","0.002048","E","0.002391","E","0.002226","E","0.003717","E","0.004856","E","0.006647","E","0.007496","E","0.009263","E","0.011435","E","0.013230","E","0.014688","E","0.015516","E","0.016087","E","0.015631","E","0.015687","E","0.015052","E","0.015148","E","0.016033","E","0.016596","E","0.018513","E","0.020227","E","0.022395","E","0.032647","E","0.022714","E","0.022714","I"
"4","'012","Algeria","6506","Food Packaging","7230","Emissions (N2O)","kt","0.000459","E","0.000487","E","0.000489","E","0.000439","E","0.000548","E","0.000551","E","0.000395","E","0.000225","E","0.000288","E","0.000332","E","0.000275","E","0.000427","E","0.000546","E","0.000763","E","0.000859","E","0.001056","E","0.001326","E","0.001539","E","0.001707","E","0.001760","E","0.001742","E","0.001655","E","0.001665","E","0.001742","E","0.001736","E","0.001842","E","0.001914","E","0.002134","E","0.002332","E","0.002558","E","0.003654","E","0.002568","E","0.002568","I"
"4","'012","Algeria","6506","Food Packaging","723113","Emissions (CO2eq) (AR5)","kt","68.981866","E","75.889672","E","72.514971","E","71.223527","E","74.247872","E","75.246624","E","59.972793","E","62.207565","E","70.286962","E","87.698310","E","117.394086","E","202.444609","E","267.694187","E","336.130544","E","389.342233","E","484.032311","E","580.676462","E","667.146807","E","746.141774","E","827.289352","E","833.621852","E","827.756053","E","827.093619","E","849.729686","E","879.194225","E","929.738925","E","955.307118","E","1051.410980","E","1137.684714","E","1271.910293","E","1887.774270","E","1304.263853","E","1304.263853","I"
"4","'012","Algeria","6506","Food Packaging","723120","Energy Use (Total)","TJ","338.761076","E","457.774574","E","392.282845","E","424.808561","E","391.218778","E","388.553383","E","351.635995","E","612.945118","E","603.047382","E","711.353273","E","1428.000387","E","2888.040092","E","3995.713142","E","5090.447256","E","5771.941538","E","7244.006700","E","8508.471235","E","9728.820029","E","10845.832384","E","12161.583087","E","12262.904628","E","12271.903214","E","12054.650066","E","12571.801949","E","12992.945324","E","13661.049968","E","14034.430384","E","15632.901028","E","16870.901348","E","19097.619459","E","29106.969452","E","19891.681446","E","19891.681446","I"
"4","'012","Algeria","6506","Food Packaging","723116","Energy Use (Natural Gas, including LNG)","TJ","244.720861","E","369.745164","E","304.645212","E","337.805342","E","312.009721","E","305.554379","E","278.942646","E","548.508812","E","529.173632","E","633.460949","E","1352.020327","E","2802.310587","E","3905.621564","E","4997.537491","E","5556.233290","E","6900.184038","E","8028.559971","E","9125.565335","E","10112.678852","E","11304.425098","E","11220.524236","E","11160.154528","E","10807.384779","E","11189.028836","E","11571.569258","E","12189.729697","E","12482.080261","E","13921.923263","E","15126.192564","E","16990.186811","E","26138.960121","E","17949.820198","E","17949.820198","I"
"4","'012","Algeria","6506","Food Packaging","723118","Energy Use (Electricity)","TJ","94.040215","E","88.029410","E","87.637633","E","87.003219","E","79.209057","E","82.999004","E","72.693348","E","64.436306","E","73.873750","E","77.892324","E","75.980060","E","85.729505","E","90.091578","E","92.909765","E","215.708247","E","343.822662","E","479.911264","E","603.254694","E","733.153532","E","857.157989","E","1042.380392","E","1111.748686","E","1247.265287","E","1382.773113","E","1421.376067","E","1471.320271","E","1552.350124","E","1710.977765","E","1744.708784","E","2107.432649","E","2968.009332","E","1941.861248","E","1941.861248","I"
"4","'012","Algeria","6508","Food Retail","7273","Emissions (CO2)","kt",,,,,,,,,,,,,,,,,,,,,"17.281165","E","34.622666","E","52.806146","E","70.441106","E","88.010244","E","101.350292","E","121.256125","E","133.246814","E","149.680516","E","177.638622","E","171.665004","E","186.930198","E","206.571442","E","263.100908","E","294.636398","E","330.037176","E","329.422758","E","346.453631","E","329.837715","E","304.027874","E","336.606216","E","336.606906","E","336.606906","I"
"4","'012","Algeria","6508","Food Retail","7225","Emissions (CH4)","kt",,,,,,,,,,,,,,,,,,,,,"0.000297","E","0.000594","E","0.000892","E","0.001189","E","0.001486","E","0.001783","E","0.002081","E","0.002378","E","0.002675","E","0.002972","E","0.003349","E","0.003644","E","0.004102","E","0.004020","E","0.004457","E","0.004811","E","0.004970","E","0.005328","E","0.005077","E","0.004718","E","0.005284","E","0.005284","E","0.005284","I"
"4","'012","Algeria","6508","Food Retail","7230","Emissions (N2O)","kt",,,,,,,,,,,,,,,,,,,,,"0.000042","E","0.000083","E","0.000125","E","0.000167","E","0.000209","E","0.000250","E","0.000292","E","0.000334","E","0.000376","E","0.000417","E","0.000354","E","0.000385","E","0.000433","E","0.000556","E","0.000619","E","0.000669","E","0.000691","E","0.000740","E","0.000690","E","0.000670","E","0.000730","E","0.000730","E","0.000730","I"
"4","'012","Algeria","6508","Food Retail","717815","Emissions (CO2eq) from F-gases (AR5)","kt","433.800000","E","305.100000","E","265.500000","E","217.800000","E","178.200000","E","142.200000","E","194.400000","E","234.000000","E","87.227195","E","99.268718","E","189.385095","E","263.852772","E","333.502077","E","292.500000","E","317.700000","E","279.000000","E","328.500000","E","379.800000","E","431.100000","E","482.400000","E","532.800000","E","468.900000","E","481.500000","E","495.000000","E","507.600000","E","521.100000","E","533.700000","E","546.300000","E","559.800000","E","572.400000","E","585.900000","E","598.500000","E","598.500000","I"
"4","'012","Algeria","6508","Food Retail","723113","Emissions (CO2eq) (AR5)","kt","433.800000","E","305.100000","E","265.500000","E","217.800000","E","178.200000","E","142.200000","E","194.400000","E","234.000000","E","87.227195","E","99.268718","E","206.685642","E","298.514203","E","386.366370","E","363.018635","E","405.807154","E","380.466585","E","449.891800","E","513.201871","E","580.954954","E","660.232443","E","704.652506","E","656.034217","E","688.301066","E","758.360834","E","802.525285","E","851.449068","E","863.445125","E","893.099026","E","889.962669","E","876.737433","E","922.847723","E","935.448413","E","935.448413","I"
"4","'012","Algeria","6508","Food Retail","723120","Energy Use (Total)","TJ",,,,,,,,,,,,,,,,,,,,,"306.322800","E","612.645600","E","918.968400","E","1225.291200","E","1531.614000","E","1837.936800","E","2144.259600","E","2450.582400","E","2756.905200","E","3063.228000","E","3437.784000","E","3743.292000","E","4216.044000","E","8138.760000","E","8958.012000","E","9660.084000","E","9969.792000","E","10704.306900","E","10596.132120","E","9122.388959","E","10714.931808","E","10714.956000","E","10714.956000","I"
"4","'012","Algeria","6508","Food Retail","723116","Energy Use (Natural Gas, including LNG)","TJ",,,,,,,,,,,,,,,,,,,,,"10.122000","E","20.244000","E","30.366000","E","40.488000","E","50.610000","E","60.732000","E","70.854000","E","80.976000","E","91.098000","E","101.220000","E","93.240000","E","105.420000","E","123.060000","E","738.360000","E","4473.420000","E","4811.100000","E","4948.440000","E","5338.672500","E","5887.310520","E","4009.050319","E","5494.382880","E","5494.398000","E","5494.398000","I"
"4","'012","Algeria","6508","Food Retail","723118","Energy Use (Electricity)","TJ",,,,,,,,,,,,,,,,,,,,,"296.200800","E","592.401600","E","888.602400","E","1184.803200","E","1481.004000","E","1777.204800","E","2073.405600","E","2369.606400","E","2665.807200","E","2962.008000","E","3344.544000","E","3637.872000","E","4092.984000","E","3984.120000","E","4484.592000","E","4848.984000","E","5021.352000","E","5365.634400","E","4708.821600","E","5113.338640","E","5220.548928","E","5220.558000","E","5220.558000","I"
"4","'012","Algeria","6505","Food Household Consumption","7273","Emissions (CO2)","kt","4892.543616","E","7714.666842","E","7275.540539","E","8412.780935","E","8379.182031","E","8327.331795","E","8358.399466","E","8375.298534","E","9217.225343","E","9777.724733","E","9613.664410","E","9943.051848","E","10718.485643","E","10827.116228","E","12147.590268","E","12690.969045","E","12989.322702","E","14181.347766","E","14549.678049","E","12655.137502","E","12445.210131","E","13731.808850","E","15727.524086","E","16894.621155","E","17530.056509","E","19453.137166","E","19402.712316","E","20389.830884","E","23935.423683","E","24592.532476","E","24167.469079","E","21871.902053","E","21871.902053","I"
"4","'012","Algeria","6505","Food Household Consumption","7225","Emissions (CH4)","kt","0.323327","E","0.551765","E","0.510087","E","0.610270","E","0.595829","E","0.583567","E","0.585510","E","0.583061","E","0.633665","E","0.670776","E","0.646608","E","0.666742","E","0.718969","E","0.705000","E","0.807093","E","0.856654","E","0.868150","E","0.970429","E","0.971655","E","0.929149","E","0.918831","E","1.017627","E","1.173690","E","1.245367","E","1.295557","E","1.422456","E","1.427935","E","1.504139","E","1.776015","E","1.827485","E","1.834290","E","1.624634","E","1.624634","I"
"4","'012","Algeria","6505","Food Household Consumption","7230","Emissions (N2O)","kt","0.009188","E","0.013921","E","0.013401","E","0.015407","E","0.015335","E","0.015251","E","0.015502","E","0.015499","E","0.016981","E","0.018165","E","0.018024","E","0.018742","E","0.020139","E","0.020533","E","0.022860","E","0.024277","E","0.024820","E","0.027365","E","0.028382","E","0.023157","E","0.022118","E","0.024465","E","0.028174","E","0.030802","E","0.031941","E","0.035192","E","0.035479","E","0.037544","E","0.044002","E","0.045654","E","0.044613","E","0.040465","E","0.040465","I"
"4","'012","Algeria","6505","Food Household Consumption","723113","Emissions (CO2eq) (AR5)","kt","4904.031509","E","7733.805299","E","7293.374122","E","8433.951330","E","8399.929068","E","8347.713131","E","8378.901717","E","8395.731499","E","9239.467854","E","9801.320071","E","9636.545699","E","9966.687313","E","10743.953728","E","10852.297392","E","12176.246884","E","12721.388742","E","13020.208136","E","14215.771422","E","14584.405519","E","12687.290347","E","12476.798751","E","13766.785516","E","15767.853577","E","16937.653857","E","17574.796571","E","19502.291748","E","19452.096549","E","20441.895954","E","23996.812496","E","24655.800447","E","24230.651640","E","21928.114971","E","21928.114971","I"
"4","'012","Algeria","6505","Food Household Consumption","723120","Energy Use (Total)","TJ","41522.766796","E","52053.799640","E","54265.293762","E","69245.359085","E","69848.618284","E","70295.754501","E","70885.274877","E","71013.920213","E","78793.394045","E","85088.827704","E","80564.997843","E","88345.446182","E","98470.214980","E","96924.009059","E","108677.853846","E","124618.944700","E","132858.385855","E","153989.260267","E","156370.487299","E","135056.456125","E","134126.832030","E","153983.146990","E","183071.534050","E","204241.991404","E","217334.810217","E","242881.306249","E","246860.128561","E","263816.086064","E","320316.828116","E","332205.842599","E","333974.399910","E","286647.607584","E","286647.607584","I"
"4","'012","Algeria","6505","Food Household Consumption","723116","Energy Use (Natural Gas, including LNG)","TJ","33958.920615","E","44032.825371","E","45373.777751","E","60346.349171","E","60346.349171","E","60346.349171","E","60346.349171","E","60346.349171","E","66820.634881","E","71888.317418","E","66412.761866","E","73315.174560","E","82459.491037","E","79043.556296","E","90003.047356","E","104761.904700","E","112131.555489","E","131874.285636","E","131497.142779","E","122341.650721","E","119450.222152","E","137854.095157","E","164634.031649","E","182791.364971","E","195389.333218","E","218343.364950","E","221673.965202","E","236662.730019","E","289451.555385","E","299071.808966","E","305125.462359","E","257635.364927","E","257635.364927","I"
"4","'012","Algeria","6505","Food Household Consumption","723118","Energy Use (Electricity)","TJ","7563.846181","E","8020.974270","E","8891.516011","E","8899.009915","E","9502.269113","E","9949.405330","E","10538.925706","E","10667.571043","E","11972.759164","E","13200.510286","E","14152.235978","E","15030.271623","E","16010.723943","E","17880.452763","E","18674.806490","E","19857.040000","E","20726.830366","E","22114.974630","E","24873.344520","E","12714.805404","E","14676.609879","E","16129.051833","E","18437.502401","E","21450.626433","E","21945.476999","E","24537.941298","E","25186.163358","E","27153.356045","E","30865.272731","E","33134.033633","E","28848.937550","E","29012.242657","E","29012.242657","I"
"4","'012","Algeria","6987","Solid Food Waste","7225","Emissions (CH4)","kt","162.645900","E","170.917786","E","178.583220","E","185.658197","E","192.001860","E","197.822285","E","203.280453","E","208.310317","E","212.928693","E","217.179579","E","221.196241","E","224.876489","E","228.291165","E","231.594377","E","234.833005","E","237.971873","E","240.960860","E","243.832729","E","246.684795","E","249.079303","E","251.446798","E","253.814520","E","256.016157","E","258.038448","E","259.913861","E","261.395139","E","262.738831","E","264.033366","E","265.244602","E","266.337960","E","267.187841","E","268.088721","E","268.088721","I"
"4","'012","Algeria","6987","Solid Food Waste","723113","Emissions (CO2eq) (AR5)","kt","4554.085195","E","4785.698018","E","5000.330154","E","5198.429502","E","5376.052071","E","5539.023974","E","5691.852683","E","5832.688870","E","5962.003413","E","6081.028217","E","6193.494748","E","6296.541683","E","6392.152620","E","6484.642555","E","6575.324149","E","6663.212446","E","6746.904067","E","6827.316419","E","6907.174270","E","6974.220493","E","7040.510348","E","7106.806565","E","7168.452403","E","7225.076554","E","7277.588108","E","7319.063897","E","7356.687255","E","7392.934250","E","7426.848847","E","7457.462870","E","7481.259553","E","7506.484198","E","7506.484198","I"
"4","'012","Algeria","6988","Domestic Wastewater","7225","Emissions (CH4)","kt","30.053881","E","30.802456","E","31.535007","E","32.243436","E","32.918114","E","33.552833","E","34.146268","E","34.702295","E","35.227059","E","35.729523","E","36.218190","E","36.695707","E","37.166600","E","37.643853","E","38.143210","E","38.677072","E","39.250275","E","39.863944","E","40.521551","E","41.225419","E","41.976296","E","42.774330","E","43.617254","E","44.499584","E","45.413786","E","46.352231","E","47.312898","E","48.290364","E","49.269539","E","50.231678","E","51.162723","E","52.055958","E","52.055958","I"
"4","'012","Algeria","6988","Domestic Wastewater","7230","Emissions (N2O)","kt","0.647693","E","0.665357","E","0.705535","E","0.736099","E","0.734168","E","0.743024","E","0.751770","E","0.740866","E","0.810912","E","0.826450","E","0.803849","E","0.830335","E","0.868824","E","0.904758","E","0.931042","E","0.951654","E","0.961394","E","0.970361","E","0.989214","E","1.043541","E","1.055303","E","1.127295","E","1.150658","E","1.197106","E","1.267932","E","1.279081","E","1.279570","E","1.312504","E","1.339118","E","1.365268","E","1.390573","E","1.414851","E","1.414851","I"
"4","'012","Algeria","6988","Domestic Wastewater","723113","Emissions (CO2eq) (AR5)","kt","1013.147220","E","1038.788392","E","1069.946970","E","1097.882479","E","1116.261780","E","1136.380680","E","1155.314657","E","1167.993816","E","1201.249318","E","1219.435936","E","1227.129356","E","1247.518568","E","1270.903093","E","1293.788651","E","1314.736025","E","1335.146247","E","1353.777198","E","1373.336209","E","1396.745060","E","1430.850089","E","1454.991594","E","1496.414391","E","1526.207485","E","1563.221459","E","1607.587902","E","1636.819062","E","1663.847322","E","1699.943790","E","1734.413252","E","1768.282977","E","1801.058128","E","1832.502294","E","1832.502294","I"
"4","'012","Algeria","6989","Industrial Wastewater","7225","Emissions (CH4)","kt","10.173426","E","10.273211","E","10.342501","E","10.439165","E","10.453912","E","10.518710","E","10.884764","E","11.439215","E","5.707209","E","5.466933","E","5.483642","E","5.306014","E","4.680967","E","3.290827","E","4.052740","E","3.387063","E","3.309554","E","3.310173","E","3.758747","E","3.661994","E","3.458550","E","4.209000","E","4.183598","E","4.345168","E","3.647637","E","3.855692","E","3.902314","E","3.908812","E","3.880696","E","3.880696","E","3.880696","E","3.569820","E","3.569820","I"
"4","'012","Algeria","6989","Industrial Wastewater","7230","Emissions (N2O)","kt","0.150437","E","0.151309","E","0.151879","E","0.151025","E","0.151408","E","0.151580","E","0.158281","E","0.168677","E","0.075800","E","0.072039","E","0.071441","E","0.069148","E","0.058070","E","0.034569","E","0.046379","E","0.035254","E","0.031671","E","0.037733","E","0.043265","E","0.040770","E","0.038642","E","0.049478","E","0.057191","E","0.058703","E","0.065018","E","0.069446","E","0.070771","E","0.070825","E","0.070592","E","0.070592","E","0.070592","E","0.121693","E","0.121693","I"
"4","'012","Algeria","6989","Industrial Wastewater","723113","Emissions (CO2eq) (AR5)","kt","324.721837","E","327.746733","E","329.838030","E","332.318261","E","332.832701","E","334.692479","E","346.717837","E","364.997563","E","179.888901","E","172.164470","E","172.473752","E","166.892653","E","146.455565","E","101.303955","E","125.767190","E","104.180082","E","101.060383","E","102.684052","E","116.710024","E","113.339886","E","107.079561","E","130.963677","E","132.296245","E","137.221042","E","119.363750","E","126.362537","E","128.019090","E","128.215285","E","127.366364","E","127.366364","E","127.366364","E","132.203736","E","132.203736","I"
"4","'012","Algeria","6517","Pre- and Post- Production","7273","Emissions (CO2)","kt","6606.713118","E","9301.311457","E","9092.596423","E","9989.906846","E","9828.159577","E","9795.012231","E","9691.101956","E","9683.996116","E","10587.113460","E","11345.172857","E","11917.885856","E","12286.417308","E","13144.939202","E","13626.817430","E","15201.173810","E","16052.573917","E","17200.389525","E","19111.129802","E","19618.205458","E","18151.546414","E","17920.134383","E","20027.121731","E","24852.155031","E","25893.068614","E","28239.894374","E","30988.223428","E","31192.565904","E","30921.053339","E","34658.189770","E","35564.828636","E","35665.715679","E","33458.340056","E","33458.340056","I"
"4","'012","Algeria","6517","Pre- and Post- Production","7225","Emissions (CH4)","kt","203.515336","E","212.833558","E","221.313417","E","229.285417","E","236.282854","E","242.776355","E","249.194673","E","255.333442","E","254.796496","E","259.356320","E","263.871569","E","267.885931","E","271.218516","E","273.615708","E","278.233169","E","281.309223","E","284.823805","E","288.466330","E","292.449404","E","295.433901","E","298.384965","E","302.463521","E","305.713192","E","308.897063","E","311.083112","E","313.882155","E","316.233631","E","318.608347","E","321.083236","E","323.257608","E","325.003722","E","326.252967","E","326.252967","I"
